center,left,right,steering,throttle,brake,speed
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_01_878.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_01_878.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_01_878.jpg,0.3706125,0.3028322,0,12.83092
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_01_950.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_01_950.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_01_950.jpg,0,0,0,12.67381
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_02_024.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_02_024.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_02_024.jpg,0,0,0,12.37894
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_02_097.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_02_097.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_02_097.jpg,0,0,0,11.8558
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_02_177.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_02_177.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_02_177.jpg,0,0.08980875,0,11.21144
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_02_250.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_02_250.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_02_250.jpg,0.06076016,0.3802953,0,10.99328
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_02_335.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_02_335.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_02_335.jpg,0.1963205,0.5739531,0,10.93238
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_02_404.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_02_404.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_02_404.jpg,0.244735,0.6320504,0,10.97019
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_02_475.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_02_475.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_02_475.jpg,0.2641008,0.6320504,0,11.03571
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_02_543.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_02_543.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_02_543.jpg,0.2641008,0.6320504,0,11.01698
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_02_622.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_02_622.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_02_622.jpg,0.2544179,0.6320504,0,11.1119
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_02_689.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_02_689.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_02_689.jpg,0.08012594,0.6514161,0,11.19407
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_02_767.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_02_767.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_02_767.jpg,0,0.5836359,0,11.1035
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_02_835.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_02_835.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_02_835.jpg,0,0.7772936,0,11.22823
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_02_903.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_02_903.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_02_903.jpg,-0.08980875,0.9612685,0,11.63043
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_02_972.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_02_972.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_02_972.jpg,-0.1091745,0.9709513,0,11.78114
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_03_040.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_03_040.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_03_040.jpg,-0.08980875,0.9709513,0,11.8971
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_03_110.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_03_110.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_03_110.jpg,-0.1188574,0.9515856,0,12.4291
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_03_182.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_03_182.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_03_182.jpg,-0.1188574,0.9515856,0,12.69112
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_03_256.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_03_256.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_03_256.jpg,-0.1479061,0.9419027,0,13.22611
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_03_329.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_03_329.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_03_329.jpg,-0.2544178,0.9031711,0,13.82013
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_03_406.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_03_406.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_03_406.jpg,-0.49649,0.8741225,0,13.80412
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_03_473.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_03_473.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_03_473.jpg,-0.49649,0.8644396,0,14.07206
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_03_540.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_03_540.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_03_540.jpg,-0.49649,0.8644396,0,14.02883
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_03_607.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_03_607.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_03_607.jpg,-0.5642702,0.8547567,0,14.86181
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_03_674.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_03_674.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_03_674.jpg,-0.5933188,0.8547567,0,15.28782
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_03_742.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_03_742.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_03_742.jpg,-0.6126846,0.8450738,0,15.68413
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_03_811.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_03_811.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_03_811.jpg,-0.6126846,0.8450738,0,16.11452
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_03_893.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_03_893.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_03_893.jpg,-0.6126846,0.8547567,0,16.59505
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_03_966.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_03_966.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_03_966.jpg,-0.6126846,0.8547567,0,16.95567
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_04_039.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_04_039.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_04_039.jpg,-0.6126846,0.8547567,0,17.47917
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_04_108.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_04_108.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_04_108.jpg,-0.5836359,0.8257081,0,18.35942
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_04_194.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_04_194.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_04_194.jpg,0,0,0,18.49677
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_04_261.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_04_261.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_04_261.jpg,0,0,0,17.89116
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_04_332.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_04_332.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_04_332.jpg,0,0,0,17.78577
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_04_402.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_04_402.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_04_402.jpg,0,0,0,17.99925
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_04_470.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_04_470.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_04_470.jpg,0,0,0,17.87747
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_04_537.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_04_537.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_04_537.jpg,0,0,0,17.32657
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_04_613.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_04_613.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_04_613.jpg,-0.5449044,0.6514161,0,17.61872
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_04_683.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_04_683.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_04_683.jpg,-0.5255386,0.6804648,0,17.9483
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_04_752.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_04_752.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_04_752.jpg,0,0,0,18.02972
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_04_820.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_04_820.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_04_820.jpg,0,0,0,18.2165
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_04_893.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_04_893.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_04_893.jpg,0,0,0,18.09519
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_04_965.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_04_965.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_04_965.jpg,-0.02202855,0.1091745,0,17.96022
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_05_041.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_05_041.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_05_041.jpg,-0.3028322,0.7966594,0,17.98401
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_05_112.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_05_112.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_05_112.jpg,-0.3125151,1,0,18.69186
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_05_189.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_05_189.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_05_189.jpg,-0.3125151,1,0,19.50746
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_05_257.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_05_257.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_05_257.jpg,-0.2931493,1,0,20.03631
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_05_332.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_05_332.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_05_332.jpg,-0.2931493,0.9709513,0,20.79107
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_05_410.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_05_410.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_05_410.jpg,-0.3028322,0.9515856,0,21.51301
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_05_478.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_05_478.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_05_478.jpg,-0.3125151,0.9419027,0,22.05773
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_05_549.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_05_549.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_05_549.jpg,-0.3415638,0.9322198,0,22.8182
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_05_626.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_05_626.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_05_626.jpg,-0.3706124,0.912854,0,23.23052
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_05_694.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_05_694.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_05_694.jpg,-0.409344,0.8934883,0,23.54349
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_05_766.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_05_766.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_05_766.jpg,-0.5158557,0.835391,0,24.12258
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_05_837.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_05_837.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_05_837.jpg,-0.5255386,0.7869765,0,23.86423
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_05_910.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_05_910.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_05_910.jpg,0,0,0,23.71635
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_05_982.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_05_982.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_05_982.jpg,0,0,0,23.56257
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_06_057.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_06_057.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_06_057.jpg,0,0,0,23.17219
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_06_135.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_06_135.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_06_135.jpg,0,0,0,22.48257
/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/center_2018_06_07_16_11_06_210.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/left_2018_06_07_16_11_06_210.jpg,/Users/ivo/git/sdcnd/projects/CarND-Behavioral-Cloning-P3/resources/data_track2/IMG/right_2018_06_07_16_11_06_210.jpg,0,0,0,21.97309
